sampleDate,station,cruise,MM,YYYY,Valid,vessel,start_timeIn,end_timeOut,start_decLat,start_decLon,depth(m),day_or_night,sciName,commonName,stage,lengthType,length(mm),weight(g),p_towDistance,s_towDistance
6/28/13,NH05,JUN 28 2013,6,2013,Y,Miss Yvonne,11:17:00,11:28:00,44.649267,-124.178117,56.6,Day,Isopsetta isolepis,Butter sole,YOY,SL,22,0.1128,646,642
6/28/13,NH05,JUN 28 2013,6,2013,Y,Miss Yvonne,11:17:00,11:28:00,44.649267,-124.178117,56.6,Day,Isopsetta isolepis,Butter sole,YOY,SL,22,0.1144,646,642
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,YOY,SL,23,0.1182,606,610
6/28/13,NH05,JUN 28 2013,6,2013,Y,Miss Yvonne,11:17:00,11:28:00,44.649267,-124.178117,56.6,Day,Isopsetta isolepis,Butter sole,YOY,SL,19,0.0872,646,642
6/28/13,NH03,JUN 28 2013,6,2013,Y,Miss Yvonne,11:59:00,12:09:00,44.6572,-124.128183,24.4,Day,Isopsetta isolepis,Butter sole,YOY,SL,19,0.0668,656,654
6/28/13,NH05,JUN 28 2013,6,2013,Y,Miss Yvonne,11:17:00,11:28:00,44.649267,-124.178117,56.6,Day,Isopsetta isolepis,Butter sole,YOY,SL,22,0.1355,646,642
6/28/13,NH05,JUN 28 2013,6,2013,Y,Miss Yvonne,11:17:00,11:28:00,44.649267,-124.178117,56.6,Day,Isopsetta isolepis,Butter sole,YOY,SL,23,0.1375,646,642
6/28/13,NH05,JUN 28 2013,6,2013,Y,Miss Yvonne,11:17:00,11:28:00,44.649267,-124.178117,56.6,Day,Isopsetta isolepis,Butter sole,YOY,SL,21,0.1162,646,642
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,122,31.1431,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,122,30.6227,606,610
6/28/13,NH03,JUN 28 2013,6,2013,Y,Miss Yvonne,11:59:00,12:09:00,44.6572,-124.128183,24.4,Day,Isopsetta isolepis,Butter sole,YOY,SL,21,0.1064,656,654
6/28/13,NH05,JUN 28 2013,6,2013,Y,Miss Yvonne,11:17:00,11:28:00,44.649267,-124.178117,56.6,Day,Isopsetta isolepis,Butter sole,YOY,SL,21,0.1114,646,642
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,127,36.1984,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,155,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,178,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,152,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,245,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,178,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,178,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,176,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,152,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,92,14.8477,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,97,14.2985,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,YOY,SL,28,0.2242,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,107,21.1082,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,YOY,SL,29,0.1555,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,132,39.3633,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,128,35.0383,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,174,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,YOY,SL,26,0.1391,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,186,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,172,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,160,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,170,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,159,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,210,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,162,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,172,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,152,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,178,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,160,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,147,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,179,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,98,14.9554,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,151,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,NH03,JUN 28 2013,6,2013,Y,Miss Yvonne,11:59:00,12:09:00,44.6572,-124.128183,24.4,Day,Gadidae spp.,Gadids,,SL,47,1.02,656,654
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Citharichthys stigmaeus,Speckled sanddab,,SL,87,9.9075,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB30,JUN 28 2013,6,2013,Y,Miss Yvonne,12:50:00,13:00:00,44.68705,-124.1038,25.6,Day,Isopsetta isolepis,Butter sole,YOY,SL,28,0.2975,548,546
6/28/13,MB30,JUN 28 2013,6,2013,Y,Miss Yvonne,12:50:00,13:00:00,44.68705,-124.1038,25.6,Day,Chesnonia verrucosa,Warty poacher,,SL,36,0.3757,548,546
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Isopsetta isolepis,Butter sole,,SL,173,,606,610
6/28/13,MB30,JUN 28 2013,6,2013,Y,Miss Yvonne,12:50:00,13:00:00,44.68705,-124.1038,25.6,Day,Chesnonia verrucosa,Warty poacher,,SL,27,0.1667,548,546
6/28/13,MB30,JUN 28 2013,6,2013,Y,Miss Yvonne,12:50:00,13:00:00,44.68705,-124.1038,25.6,Day,Chesnonia verrucosa,Warty poacher,,SL,28,0.1884,548,546
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,,SL,93,6.0761,606,610
6/28/13,MB30,JUN 28 2013,6,2013,Y,Miss Yvonne,12:50:00,13:00:00,44.68705,-124.1038,25.6,Day,Isopsetta isolepis,Butter sole,YOY,SL,20,0.0981,548,546
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,YOY,SL,70,2.5135,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,,SL,87,5.551,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,,SL,87,5.4222,606,610
6/28/13,MB30,JUN 28 2013,6,2013,Y,Miss Yvonne,12:50:00,13:00:00,44.68705,-124.1038,25.6,Day,Isopsetta isolepis,Butter sole,YOY,SL,21,0.1048,548,546
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,,SL,83,4.456,606,610
6/28/13,MB30,JUN 28 2013,6,2013,Y,Miss Yvonne,12:50:00,13:00:00,44.68705,-124.1038,25.6,Day,Enophrys bison,Buffalo scuplin,,SL,192,,548,546
6/28/13,MB30,JUN 28 2013,6,2013,Y,Miss Yvonne,12:50:00,13:00:00,44.68705,-124.1038,25.6,Day,Enophrys bison,Buffalo scuplin,,SL,195,,548,546
6/28/13,MB30,JUN 28 2013,6,2013,Y,Miss Yvonne,12:50:00,13:00:00,44.68705,-124.1038,25.6,Day,Chesnonia verrucosa,Warty poacher,,SL,39,0.5456,548,546
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,,SL,98,7.2454,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,YOY,SL,72,2.5494,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,,SL,82,3.6426,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,YOY,SL,61,1.3751,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,,SL,90,5.8677,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,YOY,SL,72,2.5202,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,YOY,SL,71,2.6336,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,YOY,SL,74,2.7834,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,YOY,SL,74,2.9061,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,YOY,SL,79,3.5633,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,YOY,SL,77,3.3142,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,YOY,SL,78,3.3178,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,YOY,SL,79,3.4299,606,610
6/28/13,MB30,JUN 28 2013,6,2013,Y,Miss Yvonne,12:50:00,13:00:00,44.68705,-124.1038,25.6,Day,Chesnonia verrucosa,Warty poacher,,SL,46,0.7996,548,546
6/28/13,NH03,JUN 28 2013,6,2013,Y,Miss Yvonne,11:59:00,12:09:00,44.6572,-124.128183,24.4,Day,Ammodytes hexapterus,Pacific sandlance,,SL,87,2.7192,656,654
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,YOY,SL,78,3.4719,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,,SL,83,4.5205,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,,SL,88,5.6158,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Allosmerus elongatus,Whitebait smelt,,SL,84,5.8338,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,MB40,JUN 28 2013,6,2013,Y,Miss Yvonne,13:16:00,13:26:00,44.694833,-124.110767,32.9,Day,Gadidae spp.,Gadids,,,,,606,610
6/28/13,NH10,JUN 28 2013,6,2013,Y,Miss Yvonne,7:42:00,7:52:00,44.6497,-124.290683,78.6,Day,Eopsetta jordani,Petrale sole,,SL,29,0.3645,642,634
6/28/13,MB30,JUN 28 2013,6,2013,Y,Miss Yvonne,12:50:00,13:00:00,44.68705,-124.1038,25.6,Day,Isopsetta isolepis,Butter sole,YOY,SL,25,0.2256,548,546
6/28/13,MB30,JUN 28 2013,6,2013,Y,Miss Yvonne,12:50:00,13:00:00,44.68705,-124.1038,25.6,Day,Isopsetta isolepis,Butter sole,YOY,SL,27,0.2377,548,546
6/28/13,MB30,JUN 28 2013,6,2013,Y,Miss Yvonne,12:50:00,13:00:00,44.68705,-124.1038,25.6,Day,Isopsetta isolepis,Butter sole,YOY,SL,21,0.1177,548,546
